administration_of_mode,comments,organization_id,report_by_id,reported_value,rollup_mode_id,transit_metric_id,transit_mode_id,year
Direct Operated,,20,,153470,1,10,1,2017
Direct Operated,,20,,28112,1,1,1,2016
Direct Operated,,20,,29005,1,2,1,2016
Direct Operated,,20,,365564,1,3,1,2016
Direct Operated,,20,,377411,1,4,1,2016
Direct Operated,,20,,396896,1,5,1,2016
Direct Operated,,20,,80848,1,6,1,2016
Direct Operated,,20,,18.01,1,8,1,2016
Direct Operated,,20,,3005450,1,9,1,2016
Direct Operated,,20,,160952,1,10,1,2016
Direct Operated,,20,,27968,1,1,1,2015
Direct Operated,,20,,28802,1,2,1,2015
Direct Operated,,20,,350531,1,3,1,2015
Direct Operated,,20,,361407,1,4,1,2015
Direct Operated,,20,,428238,1,5,1,2015
Direct Operated,,20,,74897,1,6,1,2015
Direct Operated,,20,,23.17,1,8,1,2015
Direct Operated,,20,,2892246,1,9,1,2015
Direct Operated,,20,,133339,1,10,1,2015
Direct Operated,,20,,28694,1,1,1,2014
Direct Operated,,20,,29338,1,2,1,2014
Direct Operated,,20,,341972,1,3,1,2014
Direct Operated,,20,,354762,1,4,1,2014
Direct Operated,,20,,392741,1,5,1,2014
Direct Operated,,20,,76383,1,6,1,2014
Direct Operated,,20,,24.1,1,8,1,2014
Direct Operated,,20,,2928744,1,9,1,2014
Direct Operated,,20,,121006,1,10,1,2014
Direct Operated,,20,,22779,1,1,1,2013
Direct Operated,,20,,23176,1,2,1,2013
Direct Operated,,20,,280972,1,3,1,2013
Direct Operated,,20,,288941,1,4,1,2013
Direct Operated,,20,,359742,1,5,1,2013
Direct Operated,,20,,65466,1,6,1,2013
Direct Operated,,20,,18.65,1,8,1,2013
Direct Operated,,20,,2663089,1,9,1,2013
Direct Operated,,20,,123942,1,10,1,2013
Direct Operated,,20,,17651,1,1,1,2012
Direct Operated,,20,,17896,1,2,1,2012
Direct Operated,,20,,223584,1,3,1,2012
Direct Operated,,20,,226023,1,4,1,2012
Direct Operated,,20,,381018,1,5,1,2012
Direct Operated,,20,,54087,1,6,1,2012
Direct Operated,,20,,14.5,1,8,1,2012
Direct Operated,,20,,1950899,1,9,1,2012
Direct Operated,,20,,131217,1,10,1,2012
Direct Operated,,20,,17645,1,1,1,2011
Direct Operated,,20,,17952,1,2,1,2011
Direct Operated,,20,,227533,1,3,1,2011
Direct Operated,,20,,232445,1,4,1,2011
Direct Operated,,20,,389195,1,5,1,2011
Direct Operated,,20,,54751,1,6,1,2011
Direct Operated,,20,,14.7,1,8,1,2011
Direct Operated,,20,,1765129,1,9,1,2011
Direct Operated,,20,,134864,1,10,1,2011
Direct Operated,,20,,16860,1,1,1,2005
Direct Operated,,20,,16860,1,2,1,2005
Direct Operated,,20,,215859,1,3,1,2005
Direct Operated,,20,,215859,1,4,1,2005
Direct Operated,,20,,322730,1,5,1,2005
Direct Operated,,20,,49381,1,6,1,2005
Direct Operated,,20,,13,1,8,1,2005
Direct Operated,,20,,1236946,1,9,1,2005
Direct Operated,,20,,93126,1,10,1,2005
Direct Operated,,20,,16791,1,1,1,2006
Direct Operated,,20,,16800,1,2,1,2006
Direct Operated,,20,,215320,1,3,1,2006
Direct Operated,,20,,215228,1,4,1,2006
Direct Operated,,20,,330403,1,5,1,2006
Direct Operated,,20,,50171,1,6,1,2006
Direct Operated,,20,,14,1,8,1,2006
Direct Operated,,20,,1317453,1,9,1,2006
Direct Operated,,20,,93844,1,10,1,2006
Direct Operated,,20,,16860,1,1,1,2007
Direct Operated,,20,,16855,1,2,1,2007
Direct Operated,,20,,214683,1,3,1,2007
Direct Operated,,20,,214734,1,4,1,2007
Direct Operated,,20,,341028,1,5,1,2007
Direct Operated,,20,,51357,1,6,1,2007
Direct Operated,,20,,14,1,8,1,2007
Direct Operated,,20,,1387615,1,9,1,2007
Direct Operated,,20,,107533,1,10,1,2007
Direct Operated,,20,,16920,1,1,1,2008
Direct Operated,,20,,16924,1,2,1,2008
Direct Operated,,20,,214747,1,3,1,2008
Direct Operated,,20,,214803,1,4,1,2008
Direct Operated,,20,,361256,1,5,1,2008
Direct Operated,,20,,50081,1,6,1,2008
Direct Operated,,20,,14,1,8,1,2008
Direct Operated,,20,,1546319,1,9,1,2008
Direct Operated,,20,,125918,1,10,1,2008
Direct Operated,,20,,16480,1,1,1,2009
Direct Operated,,20,,16787,1,2,1,2009
Direct Operated,,20,,212192,1,3,1,2009
Direct Operated,,20,,216235,1,4,1,2009
Direct Operated,,20,,444789,1,5,1,2009
Direct Operated,,20,,51909,1,6,1,2009
Direct Operated,,20,,14,1,8,1,2009
Direct Operated,,20,,1486564,1,9,1,2009
Direct Operated,,20,,67993,1,10,1,2009
Direct Operated,,20,,16538,1,1,1,2010
Direct Operated,,20,,16538,1,2,1,2010
Direct Operated,,20,,214702,1,3,1,2010
Direct Operated,,20,,218708,1,4,1,2010
Direct Operated,,20,,396145,1,5,1,2010
Direct Operated,,20,,50276,1,6,1,2010
Direct Operated,,20,,15,1,8,1,2010
Direct Operated,,20,,1687547,1,9,1,2010
Direct Operated,,20,,127443,1,10,1,2010
Direct Operated,,20,,25506,1,1,1,2018
Direct Operated,,20,,26466,1,2,1,2018
Direct Operated,,20,,322524,1,3,1,2018
Direct Operated,,20,,332242,1,4,1,2018
Direct Operated,,20,,354317,1,5,1,2018
Direct Operated,,20,,72417,1,6,1,2018
Direct Operated,,20,,20.45,1,8,1,2018
Direct Operated,,20,,2881260,1,9,1,2018
Direct Operated,,20,,147065,1,10,1,2018
Direct Operated,,19,,428267,1,1,1,2017
Direct Operated,,19,,471683,1,2,1,2017
Direct Operated,,19,,4903678,1,3,1,2017
Direct Operated,,19,,5685182,1,4,1,2017
Direct Operated,,19,,8543157,1,5,1,2017
Direct Operated,,19,,195972,1,6,1,2017
Direct Operated,,19,,20255,1,7,1,2017
Direct Operated,,19,,1355315,1,5,1,2017
Direct Operated,,19,,462,1,8,1,2017
Direct Operated,,19,,68239939,1,9,1,2017
Direct Operated,,19,,8735996,1,10,1,2017
Direct Operated,,19,,399839,1,1,1,2016
Direct Operated,,19,,444950,1,2,1,2016
Direct Operated,,19,,4534746,1,3,1,2016
Direct Operated,,19,,5404224,1,4,1,2016
Direct Operated,,19,,8588447,1,5,1,2016
Direct Operated,,19,,183096,1,6,1,2016
Direct Operated,,19,,24034,1,7,1,2016
Direct Operated,,19,,1274778,1,5,1,2016
Direct Operated,,19,,426,1,8,1,2016
Direct Operated,,19,,63778532,1,9,1,2016
Direct Operated,,19,,8576749,1,10,1,2016
Direct Operated,,19,,388736,1,1,1,2015
Direct Operated,,19,,432755,1,2,1,2015
Direct Operated,,19,,4411207,1,3,1,2015
Direct Operated,,19,,5247115,1,4,1,2015
Direct Operated,,19,,9104337,1,5,1,2015
Direct Operated,,19,,197390,1,6,1,2015
Direct Operated,,19,,22825,1,7,1,2015
Direct Operated,,19,,1214583,1,5,1,2015
Direct Operated,,19,,575,1,8,1,2015
Direct Operated,,19,,56495424,1,9,1,2015
Direct Operated,,19,,9366803,1,10,1,2015
Direct Operated,,19,,385007,1,1,1,2014
Direct Operated,,19,,429535,1,2,1,2014
Direct Operated,,19,,4401270,1,3,1,2014
Direct Operated,,19,,5214341,1,4,1,2014
Direct Operated,,19,,10231241,1,5,1,2014
Direct Operated,,19,,164364,1,6,1,2014
Direct Operated,,19,,25424,1,7,1,2014
Direct Operated,,19,,1300580,1,5,1,2014
Direct Operated,,19,,564,1,8,1,2014
Direct Operated,,19,,53565963,1,9,1,2014
Direct Operated,,19,,8858933,1,10,1,2014
Direct Operated,,19,,373701,1,1,1,2013
Direct Operated,,19,,412704,1,2,1,2013
Direct Operated,,19,,4287953,1,3,1,2013
Direct Operated,,19,,5005473,1,4,1,2013
Direct Operated,,19,,10349186,1,5,1,2013
Direct Operated,,19,,117158,1,6,1,2013
Direct Operated,,19,,1338548,1,5,1,2013
Direct Operated,,19,,537,1,8,1,2013
Direct Operated,,19,,49166871,1,9,1,2013
Direct Operated,,19,,8952628,1,10,1,2013
Direct Operated,,19,,377976,1,1,1,2012
Direct Operated,,19,,416746,1,2,1,2012
Direct Operated,,19,,4363981,1,3,1,2012
Direct Operated,,19,,5071525,1,4,1,2012
Direct Operated,,19,,10580268,1,5,1,2012
Direct Operated,,19,,73622,1,6,1,2012
Direct Operated,,19,,1472373,1,5,1,2012
Direct Operated,,19,,549,1,8,1,2012
Direct Operated,,19,,57089544,1,9,1,2012
Direct Operated,,19,,9324727,1,10,1,2012
Direct Operated,,19,,451502,1,1,1,2011
Direct Operated,,19,,498856,1,2,1,2011
Direct Operated,,19,,5499448,1,3,1,2011
Direct Operated,,19,,6406383,1,4,1,2011
Direct Operated,,19,,12147907,1,5,1,2011
Direct Operated,,19,,51436,1,6,1,2011
Direct Operated,,19,,38907,1,7,1,2011
Direct Operated,,19,,3254252,1,5,1,2011
Direct Operated,,19,,512,1,8,1,2011
Direct Operated,,19,,67255139,1,9,1,2011
Direct Operated,,19,,10496943,1,10,1,2011
Direct Operated,,19,,669186,1,1,1,2005
Direct Operated,,19,,758986,1,2,1,2005
Direct Operated,,19,,10465364,1,3,1,2005
Direct Operated,,19,,12520711,1,4,1,2005
Direct Operated,,19,,14258080,1,5,1,2005
Direct Operated,,19,,511708,1,6,1,2005
Direct Operated,,19,,30879,1,7,1,2005
Direct Operated,,19,,3434041,1,5,1,2005
Direct Operated,,19,,549.7,1,8,1,2005
Direct Operated,,19,,66649987,1,9,1,2005
Direct Operated,,19,,7215241,1,10,1,2005
Direct Operated,,19,,669826,1,1,1,2006
Direct Operated,,19,,765339,1,2,1,2006
Direct Operated,,19,,10348687,1,3,1,2006
Direct Operated,,19,,12625043,1,4,1,2006
Direct Operated,,19,,14384320,1,5,1,2006
Direct Operated,,19,,599389,1,6,1,2006
Direct Operated,,19,,36138,1,7,1,2006
Direct Operated,,19,,3325409,1,5,1,2006
Direct Operated,,19,,728,1,8,1,2006
Direct Operated,,19,,70194033,1,9,1,2006
Direct Operated,,19,,9133510,1,10,1,2006
Direct Operated,,19,,699561,1,1,1,2007
Direct Operated,,19,,798708,1,2,1,2007
Direct Operated,,19,,10570601,1,3,1,2007
Direct Operated,,19,,12840397,1,4,1,2007
Direct Operated,,19,,15402204,1,5,1,2007
Direct Operated,,19,,424640,1,6,1,2007
Direct Operated,,19,,48441,1,7,1,2007
Direct Operated,,19,,3204993,1,5,1,2007
Direct Operated,,19,,955,1,8,1,2007
Direct Operated,,19,,75813983,1,9,1,2007
Direct Operated,,19,,9983459,1,10,1,2007
Direct Operated,,19,,600858,1,1,1,2008
Direct Operated,,19,,660593,1,2,1,2008
Direct Operated,,19,,7483309,1,3,1,2008
Direct Operated,,19,,8653112,1,4,1,2008
Direct Operated,,19,,14985356,1,5,1,2008
Direct Operated,,19,,11,1,6,1,2008
Direct Operated,,19,,190824,1,7,1,2008
Direct Operated,,19,,3106347,1,5,1,2008
Direct Operated,,19,,724,1,8,1,2008
Direct Operated,,19,,69340588,1,9,1,2008
Direct Operated,,19,,11554497,1,10,1,2008
Direct Operated,,19,,586199,1,1,1,2009
Direct Operated,,19,,642575,1,2,1,2009
Direct Operated,,19,,7271281,1,3,1,2009
Direct Operated,,19,,8404195,1,4,1,2009
Direct Operated,,19,,14251299,1,5,1,2009
Direct Operated,,19,,47626,1,7,1,2009
Direct Operated,,19,,2421910,1,5,1,2009
Direct Operated,,19,,648.9,1,8,1,2009
Direct Operated,,19,,67983187,1,9,1,2009
Direct Operated,,19,,12796106,1,10,1,2009
Direct Operated,,19,,563200,1,1,1,2010
Direct Operated,,19,,618508,1,2,1,2010
Direct Operated,,19,,6959366,1,3,1,2010
Direct Operated,,19,,8047389,1,4,1,2010
Direct Operated,,19,,14008679,1,5,1,2010
Direct Operated,,19,,45088,1,7,1,2010
Direct Operated,,19,,2868483,1,5,1,2010
Direct Operated,,19,,602,1,8,1,2010
Direct Operated,,19,,70530435,1,9,1,2010
Direct Operated,,19,,11619743,1,10,1,2010
Direct Operated,,19,,446429,1,1,1,2018
Direct Operated,,19,,490585,1,2,1,2018
Direct Operated,,19,,5002372,1,3,1,2018
Direct Operated,,19,,5792496,1,4,1,2018
Direct Operated,,19,,8654242,1,5,1,2018
Direct Operated,,19,,173151,1,6,1,2018
Direct Operated,,19,,17200,1,7,1,2018
Direct Operated,,19,,38220,1,11,1,2018
Direct Operated,,19,,1401700,1,5,1,2018
Direct Operated,,19,,497,1,8,1,2018
Direct Operated,,19,,69243774,1,9,1,2018
Direct Operated,,19,,8621722,1,10,1,2018
Direct Operated,,17,,71808,1,1,1,2017
Direct Operated,,17,,77175,1,2,1,2017
Direct Operated,,17,,1449283,1,3,1,2017
Direct Operated,,17,,1571995,1,4,1,2017
Direct Operated,,17,,885715,1,5,1,2017
Direct Operated,,17,,190565,1,6,1,2017
Direct Operated,,17,,48783,1,2,1,2017
Direct Operated,,17,,166005,1,11,1,2017
Direct Operated,,17,,77.2,1,8,1,2017
Direct Operated,,17,,9058868,1,9,1,2017
Direct Operated,,17,,558306,1,10,1,2017
Direct Operated,,17,,72080,1,1,1,2016
Direct Operated,,17,,77174,1,2,1,2016
Direct Operated,,17,,1455327,1,3,1,2016
Direct Operated,,17,,1521440,1,4,1,2016
Direct Operated,,17,,909420,1,5,1,2016
Direct Operated,,17,,229216,1,6,1,2016
Direct Operated,,17,,74104,1,2,1,2016
Direct Operated,,17,,69678,1,11,1,2016
Direct Operated,,17,,77.6,1,8,1,2016
Direct Operated,,17,,9037317,1,9,1,2016
Direct Operated,,17,,558829,1,10,1,2016
Direct Operated,,17,,68388,1,1,1,2015
Direct Operated,,17,,73291,1,2,1,2015
Direct Operated,,17,,1437454,1,3,1,2015
Direct Operated,,17,,1513417,1,4,1,2015
Direct Operated,,17,,929572,1,5,1,2015
Direct Operated,,17,,193106,1,6,1,2015
Direct Operated,,17,,59132,1,2,1,2015
Direct Operated,,17,,6162,1,7,1,2015
Direct Operated,,17,,71804,1,11,1,2015
Direct Operated,,17,,72.6,1,8,1,2015
Direct Operated,,17,,7987380,1,9,1,2015
Direct Operated,,17,,574129,1,10,1,2015
Direct Operated,,17,,63843,1,1,1,2014
Direct Operated,,17,,68153,1,2,1,2014
Direct Operated,,17,,1319505,1,3,1,2014
Direct Operated,,17,,1377092,1,4,1,2014
Direct Operated,,17,,908885,1,5,1,2014
Direct Operated,,17,,193678,1,6,1,2014
Direct Operated,,17,,55953,1,2,1,2014
Direct Operated,,17,,3460,1,7,1,2014
Direct Operated,,17,,26099,1,11,1,2014
Direct Operated,,17,,67.3,1,8,1,2014
Direct Operated,,17,,7592237,1,9,1,2014
Direct Operated,,17,,599891,1,10,1,2014
Direct Operated,,17,,62111,1,1,1,2013
Direct Operated,,17,,66260,1,2,1,2013
Direct Operated,,17,,1262108,1,3,1,2013
Direct Operated,,17,,1320226,1,4,1,2013
Direct Operated,,17,,817073,1,5,1,2013
Direct Operated,,17,,192159,1,6,1,2013
Direct Operated,,17,,21087,1,7,1,2013
Direct Operated,,17,,65.4,1,8,1,2013
Direct Operated,,17,,6925499,1,9,1,2013
Direct Operated,,17,,613121,1,10,1,2013
Direct Operated,,17,,61057,1,1,1,2012
Direct Operated,,17,,65329,1,2,1,2012
Direct Operated,,17,,1236880,1,3,1,2012
Direct Operated,,17,,1299798,1,4,1,2012
Direct Operated,,17,,781510,1,5,1,2012
Direct Operated,,17,,186803,1,6,1,2012
Direct Operated,,17,,18724,1,7,1,2012
Direct Operated,,17,,17937,1,11,1,2012
Direct Operated,,17,,64.1,1,8,1,2012
Direct Operated,,17,,6519468,1,9,1,2012
Direct Operated,,17,,663087,1,10,1,2012
Direct Operated,,17,,63939,1,1,1,2011
Direct Operated,,17,,68125,1,2,1,2011
Direct Operated,,17,,1275430,1,3,1,2011
Direct Operated,,17,,1344659,1,4,1,2011
Direct Operated,,17,,837508,1,5,1,2011
Direct Operated,,17,,209789,1,6,1,2011
Direct Operated,,17,,2135,1,7,1,2011
Direct Operated,,17,,469,1,11,1,2011
Direct Operated,,17,,64.7,1,8,1,2011
Direct Operated,,17,,6228975,1,9,1,2011
Direct Operated,,17,,626102,1,10,1,2011
Direct Operated,,17,,54822,1,1,1,2005
Direct Operated,,17,,60188,1,2,1,2005
Direct Operated,,17,,1102446,1,3,1,2005
Direct Operated,,17,,1123541,1,4,1,2005
Direct Operated,,17,,628937,1,5,1,2005
Direct Operated,,17,,198011,1,6,1,2005
Direct Operated,,17,,51,1,8,1,2005
Direct Operated,,17,,4523025,1,9,1,2005
Direct Operated,,17,,228976,1,10,1,2005
Direct Operated,,17,,59970,1,1,1,2006
Direct Operated,,17,,61338,1,2,1,2006
Direct Operated,,17,,1121174,1,3,1,2006
Direct Operated,,17,,1207499,1,4,1,2006
Direct Operated,,17,,725151,1,5,1,2006
Direct Operated,,17,,198011,1,6,1,2006
Direct Operated,,17,,57,1,8,1,2006
Direct Operated,,17,,4772855,1,9,1,2006
Direct Operated,,17,,228976,1,10,1,2006
Direct Operated,,17,,54329,1,1,1,2007
Direct Operated,,17,,58476,1,2,1,2007
Direct Operated,,17,,930498,1,3,1,2007
Direct Operated,,17,,1122228,1,4,1,2007
Direct Operated,,17,,706691,1,5,1,2007
Direct Operated,,17,,172272,1,6,1,2007
Direct Operated,,17,,61,1,8,1,2007
Direct Operated,,17,,4771572,1,9,1,2007
Direct Operated,,17,,347136,1,10,1,2007
Direct Operated,,17,,60460,1,1,1,2008
Direct Operated,,17,,64027,1,2,1,2008
Direct Operated,,17,,1132162,1,3,1,2008
Direct Operated,,17,,1245059,1,4,1,2008
Direct Operated,,17,,820723,1,5,1,2008
Direct Operated,,17,,213852,1,6,1,2008
Direct Operated,,17,,57.3,1,8,1,2008
Direct Operated,,17,,5796461,1,9,1,2008
Direct Operated,,17,,448359,1,10,1,2008
Direct Operated,,17,,62353,1,1,1,2009
Direct Operated,,17,,67186,1,2,1,2009
Direct Operated,,17,,1182687,1,3,1,2009
Direct Operated,,17,,1256926,1,4,1,2009
Direct Operated,,17,,788092,1,5,1,2009
Direct Operated,,17,,222406,1,6,1,2009
Direct Operated,,17,,58,1,8,1,2009
Direct Operated,,17,,6135449,1,9,1,2009
Direct Operated,,17,,520394,1,10,1,2009
Direct Operated,,17,,65319,1,1,1,2010
Direct Operated,,17,,69154,1,2,1,2010
Direct Operated,,17,,1298711,1,3,1,2010
Direct Operated,,17,,1367379,1,4,1,2010
Direct Operated,,17,,829909,1,5,1,2010
Direct Operated,,17,,209340,1,6,1,2010
Direct Operated,,17,,65.5,1,8,1,2010
Direct Operated,,17,,6272078,1,9,1,2010
Direct Operated,,17,,553301,1,10,1,2010
Direct Operated,,17,,74751,1,1,1,2018
Direct Operated,,17,,79412,1,2,1,2018
Direct Operated,,17,,1509287,1,3,1,2018
Direct Operated,,17,,1584225,1,4,1,2018
Direct Operated,,17,,883023,1,5,1,2018
Direct Operated,,17,,197672,1,6,1,2018
Direct Operated,,17,,52512,1,2,1,2018
Direct Operated,,17,,130305,1,11,1,2018
Direct Operated,,17,,78.9,1,8,1,2018
Direct Operated,,17,,9712748,1,9,1,2018
Direct Operated,,17,,534111,1,10,1,2018
Direct Operated,,16,,129811,1,1,1,2017
Direct Operated,,16,,154861,1,2,1,2017
Direct Operated,,16,,2137370,1,3,1,2017
Direct Operated,,16,,2618680,1,4,1,2017
Direct Operated,,16,,2533304,1,5,1,2017
Direct Operated,,16,,493124,1,6,1,2017
Direct Operated,,16,,157,1,8,1,2017
Direct Operated,,16,,21414295,1,9,1,2017
Direct Operated,,16,,4023907,1,10,1,2017
Direct Operated,,16,,123882,1,1,1,2016
Direct Operated,,16,,148073,1,2,1,2016
Direct Operated,,16,,2061372,1,3,1,2016
Direct Operated,,16,,2502140,1,4,1,2016
Direct Operated,,16,,2590434,1,5,1,2016
Direct Operated,,16,,478330,1,6,1,2016
Direct Operated,,16,,126,1,8,1,2016
Direct Operated,,16,,20268078,1,9,1,2016
Direct Operated,,16,,4147052,1,10,1,2016
Direct Operated,,16,,127888,1,1,1,2015
Direct Operated,,16,,149647,1,2,1,2015
Direct Operated,,16,,1981899,1,3,1,2015
Direct Operated,,16,,2416322,1,4,1,2015
Direct Operated,,16,,2809535,1,5,1,2015
Direct Operated,,16,,460736,1,6,1,2015
Direct Operated,,16,,155,1,8,1,2015
Direct Operated,,16,,19155038,1,9,1,2015
Direct Operated,,16,,4866090,1,10,1,2015
Direct Operated,,16,,124538,1,1,1,2014
Direct Operated,,16,,145995,1,2,1,2014
Direct Operated,,16,,1935876,1,3,1,2014
Direct Operated,,16,,2389920,1,4,1,2014
Direct Operated,,16,,2818352,1,5,1,2014
Direct Operated,,16,,438102,1,6,1,2014
Direct Operated,,16,,148,1,8,1,2014
Direct Operated,,16,,18250837,1,9,1,2014
Direct Operated,,16,,5027829,1,10,1,2014
Direct Operated,,16,,121062,1,1,1,2013
Direct Operated,,16,,141797,1,2,1,2013
Direct Operated,,16,,1974258,1,3,1,2013
Direct Operated,,16,,2424272,1,4,1,2013
Direct Operated,,16,,2967591,1,5,1,2013
Direct Operated,,16,,444498,1,6,1,2013
Direct Operated,,16,,145.5,1,8,1,2013
Direct Operated,,16,,17350322,1,9,1,2013
Direct Operated,,16,,5145340,1,10,1,2013
Direct Operated,,16,,118934,1,1,1,2012
Direct Operated,,16,,138164,1,2,1,2012
Direct Operated,,16,,1964675,1,3,1,2012
Direct Operated,,16,,2399744,1,4,1,2012
Direct Operated,,16,,2875957,1,5,1,2012
Direct Operated,,16,,437952,1,6,1,2012
Direct Operated,,16,,151.2,1,8,1,2012
Direct Operated,,16,,17802877,1,9,1,2012
Direct Operated,,16,,5314319,1,10,1,2012
Direct Operated,,16,,144349,1,1,1,2005
Direct Operated,,16,,170890,1,2,1,2005
Direct Operated,,16,,2565919,1,3,1,2005
Direct Operated,,16,,3181488,1,4,1,2005
Direct Operated,,16,,4127338,1,5,1,2005
Direct Operated,,16,,590115,1,6,1,2005
Direct Operated,,16,,184.2,1,8,1,2005
Direct Operated,,16,,16805842,1,9,1,2005
Direct Operated,,16,,1897752,1,10,1,2005
Direct Operated,,16,,135061,1,1,1,2006
Direct Operated,,16,,167176,1,2,1,2006
Direct Operated,,16,,2461072,1,3,1,2006
Direct Operated,,16,,2994524,1,4,1,2006
Direct Operated,,16,,3913840,1,5,1,2006
Direct Operated,,16,,578550,1,6,1,2006
Direct Operated,,16,,184.2,1,8,1,2006
Direct Operated,,16,,18068406,1,9,1,2006
Direct Operated,,16,,2658000,1,10,1,2006
Direct Operated,,16,,136062,1,1,1,2007
Direct Operated,,16,,168535,1,2,1,2007
Direct Operated,,16,,2484384,1,3,1,2007
Direct Operated,,16,,3018888,1,4,1,2007
Direct Operated,,16,,3875175,1,5,1,2007
Direct Operated,,16,,579611,1,6,1,2007
Direct Operated,,16,,186.2,1,8,1,2007
Direct Operated,,16,,18771041,1,9,1,2007
Direct Operated,,16,,2759000,1,10,1,2007
Direct Operated,,16,,130566,1,1,1,2008
Direct Operated,,16,,162748,1,2,1,2008
Direct Operated,,16,,2375439,1,3,1,2008
Direct Operated,,16,,2901725,1,4,1,2008
Direct Operated,,16,,4110470,1,5,1,2008
Direct Operated,,16,,582733,1,6,1,2008
Direct Operated,,16,,180.7524038,1,8,1,2008
Direct Operated,,16,,20286896,1,9,1,2008
Direct Operated,,16,,3414453,1,10,1,2008
Direct Operated,,16,,119569,1,1,1,2009
Direct Operated,,16,,151031,1,2,1,2009
Direct Operated,,16,,2204032,1,3,1,2009
Direct Operated,,16,,2686791,1,4,1,2009
Direct Operated,,16,,3466709,1,5,1,2009
Direct Operated,,16,,539189,1,6,1,2009
Direct Operated,,16,,162.2519231,1,8,1,2009
Direct Operated,,16,,18013706,1,9,1,2009
Direct Operated,,16,,4649636,1,10,1,2009
Direct Operated,,16,,104712,1,1,1,2010
Direct Operated,,16,,131524,1,2,1,2010
Direct Operated,,16,,1950161,1,3,1,2010
Direct Operated,,16,,2419855,1,4,1,2010
Direct Operated,,16,,2877935,1,5,1,2010
Direct Operated,,16,,476866,1,6,1,2010
Direct Operated,,16,,152.6,1,8,1,2010
Direct Operated,,16,,17589787,1,9,1,2010
Direct Operated,,16,,5935508,1,10,1,2010
Direct Operated,,16,,133590,1,1,1,2018
Direct Operated,,16,,158028,1,2,1,2018
Direct Operated,,16,,2178086,1,3,1,2018
Direct Operated,,16,,2662594,1,4,1,2018
Direct Operated,,16,,2510211,1,5,1,2018
Direct Operated,,16,,509839,1,6,1,2018
Direct Operated,,16,,9835,1,2,1,2018
Direct Operated,,16,,323,1,11,1,2018
Direct Operated,,16,,168.31,1,8,1,2018
Direct Operated,,16,,22365779,1,9,1,2018
Direct Operated,,16,,4031367,1,10,1,2018
Direct Operated,,15,,2974921,1,1,1,2017
Direct Operated,,15,,3392311,1,2,1,2017
Direct Operated,,15,,32853414,1,3,1,2017
Direct Operated,,15,,41850492,1,4,1,2017
Direct Operated,,15,,101129569,1,5,1,2017
Direct Operated,,15,,11291210,1,6,1,2017
Direct Operated,,15,,354133,1,2,1,2017
Direct Operated,,15,,268318,1,11,1,2017
Direct Operated,,15,,2504.6,1,8,1,2017
Direct Operated,,15,,517526935,1,9,1,2017
Direct Operated,,15,,139520130,1,10,1,2017
Direct Operated,,15,,2912537,1,1,1,2016
Direct Operated,,15,,3290525,1,2,1,2016
Direct Operated,,15,,32450352,1,3,1,2016
Direct Operated,,15,,41037935,1,4,1,2016
Direct Operated,,15,,100924130,1,5,1,2016
Direct Operated,,15,,10151916,1,6,1,2016
Direct Operated,,15,,226958,1,11,1,2016
Direct Operated,,15,,2415.2,1,8,1,2016
Direct Operated,,15,,468335939,1,9,1,2016
